Instance,Income
175785,2182956.7477211216
175786,17156.185075086996
175787,66228.97809748503
175788,25559.91698441146
175789,616649.1663675567
175790,301359.4616689282
175791,363912.21483797935
175792,193547.1546727248
175793,190530.26512200906
175794,2052450.2489017984
175795,1184072.6141869838
175796,182968.96625606608
175797,561483.5897862333
175798,51701.4225283846
175799,103028.93551108312
175800,532250.180848983
175801,119895.33983930135
175802,3779473.1845838763
175803,815890.1240136774
175804,237957.76275725703
175805,45509.47285075245
175806,15554.138272715982
175807,227756.70700270406
175808,126020.6730661189
175809,38810.6213026489
175810,474578.5824749106
175811,731144.0505693939
175812,408325.4271008883
175813,957278.3899848356
175814,155348.35917547625
175815,71068.4192668917
175816,454910.48381062783
175817,511223.5016086234
175818,3668946.4137283918
175819,38433.01776805792
175820,78871.45446915705
175821,709492.4054582566
175822,1189044.1503212035
175823,46831.55535693691
175824,818837.2769815581
175825,170251.54616883633
175826,38849.37313805942
175827,180344.3413280965
175828,167420.91801825413
175829,42279.73895953657
175830,1367948.6505639849
175831,317675.9049937026
175832,1066179.1012376463
175833,79520.00828446077
175834,382484.12826038076
175835,139810.3441958788
175836,240179.63166266558
175837,588899.792227199
175838,310379.8070893045
175839,53366.41773821937
175840,19443.600023433897
175841,78373.90340987344
175842,30375.228155785782
175843,19808.414783170123
175844,167943.92982376608
175845,2421348.00220456
175846,141887.56749352172
175847,410885.49618964
175848,840127.5295186468
175849,205672.24430397386
175850,404365.69183971797
175851,567246.2579473539
175852,192781.72552477816
175853,36394.94574985923
175854,1706493.152297843
175855,238150.8542658708
175856,55225.46310184076
175857,554573.7692691964
175858,116273.84307902175
175859,65306.3832884006
175860,532030.2831281268
175861,260113.42546490012
175862,90065.91890257547
175863,317395.40822914644
175864,467385.2807794531
175865,493580.1263210552
175866,52530.64198480439
175867,436821.25350557134
175868,554214.4139562839
175869,107286.05167654826
175870,24104.370277122132
175871,682259.7153589983
175872,191613.89268717085
175873,24968.738977826826
175874,9374574.618475666
175875,337222.3648347345
175876,968636.3189833495
175877,4348356.548955454
175878,11080.646979379391
175879,310731.6337049571
175880,169610.0436944592
175881,1464694.7252133824
175882,255640.89937622732
175883,284680.47246876004
175884,525493.8869151329
175885,18060.229290475327
175886,506370.24127413257
175887,339658.6665763505
175888,63625.207187450804
175889,90710.78468211256
175890,1296745.5879556516
175891,103008.90413015275
175892,386007.65158945584
175893,294033.4023462869
175894,168150.2141640163
175895,57245.03125821812
175896,71501.31180849845
175897,106963.73298407797
175898,288157.6579828402
175899,70376.72897448136
175900,337153.9308864829
175901,22733.51051470209
175902,1067727.885989178
175903,621454.5506037412
175904,23038.7340024642
175905,155172.6449113662
175906,1511132.8893444058
175907,14543.002431940069
175908,411754.263084876
175909,33671.151572309216
175910,1695301.6628829963
175911,1082700.3424580882
175912,88684.71567176217
175913,1243285.0312375587
175914,12539.968761283164
175915,250682.7527671252
175916,229454.6824865836
175917,39536.572293637946
175918,171041.07951072665
175919,180802.5826554507
175920,194587.4974330749
175921,932056.1543978149
175922,2009429.727924908
175923,38790.81017834502
175924,79045.99505211934
175925,34031.454541873376
175926,151911.8479575807
175927,43540.85452490672
175928,172912.3363875094
175929,18714.675289049315
175930,179412.14291649585
175931,91597.48836016467
175932,1435111.195920647
175933,678481.219287826
175934,1355932.6336950457
175935,273646.4782519535
175936,403095.1667915772
175937,47776.51363453395
175938,1334644.1398707977
175939,268834.0126800241
175940,174818.0987668848
175941,2934070.2611890477
175942,160078.60823545288
175943,331981.4657315541
175944,66141.61269616439
175945,19991.292215395482
175946,284326.8748719437
175947,44261.88214054674
175948,118808.80308106412
175949,48691.51159329881
175950,1350745.2329359232
175951,290065.5078520196
175952,41108.18726528101
175953,197332.24619278547
175954,651113.0708199153
175955,196951.87364559804
175956,1147544.697220767
175957,43802.34243106802
175958,583180.4586689564
175959,484099.14990607346
175960,303212.05934788124
175961,697884.5202970853
175962,9508.366912654168
175963,45877.388108716455
175964,863214.760694624
175965,946182.7324315085
175966,99605.71105015637
175967,22881.13746943141
175968,20710.670828641967
175969,233897.8563311768
175970,261098.61775441625
175971,1102403.7688664538
175972,1683460.1459566732
175973,636248.5990626279
175974,420667.1114167544
175975,24189.38069840061
175976,555288.7136366164
175977,557602.2100103656
175978,609819.127607282
175979,2761223.403086897
175980,53268.28536608842
175981,40492.18939633187
175982,128868.30256967095
175983,180908.29338470407
175984,72465.49077641712
175985,772875.9046291972
175986,338114.14342328237
175987,1571239.2139152486
175988,143175.33729070055
175989,54087.020670668244
175990,44750.503920710136
175991,792974.0589672909
175992,469391.8800410088
175993,323749.83234200923
175994,38040.354355187446
175995,195032.80029043122
175996,895695.920770898
175997,1153285.1483336757
175998,821385.8000405949
175999,25448.675860101088
176000,1152208.4985602186
176001,35135.56018553448
176002,272367.7594290863
176003,802745.8798806255
176004,556587.7830393836
176005,361459.57477714866
176006,24918.367829232204
176007,1404041.6130862418
176008,138693.93013646474
176009,170279.53598380735
176010,168007.6690157053
176011,58079.91139642811
176012,559081.5014851296
176013,333239.9733602416
176014,229790.88726170114
176015,2235776.3676305646
176016,275580.5329925269
176017,1371999.3197404018
176018,231377.7044745143
176019,408367.3749013096
176020,1087786.1671458872
176021,1275679.243080867
176022,224790.16459089066
176023,23302.87951576021
176024,4915350.253248364
176025,579442.7508279282
176026,371361.258569449
176027,672430.7823689899
176028,38521.145739630374
176029,304730.29256275395
176030,672543.6791889886
176031,646364.4565889706
176032,616002.7068390271
176033,74910.38342945949
176034,1162153.4352558074
176035,828544.2509096214
176036,1567610.6032112297
176037,2703317.816842923
176038,10026.888558522118
176039,85609.95159491923
176040,1152529.9360688415
176041,262320.4826381046
176042,30307.266652931325
176043,1824522.1852195668
176044,99657.70449805507
176045,2615128.560066998
176046,166404.689730449
176047,17558.063536218484
176048,548833.5037091394
176049,309901.28389867424
176050,1431620.033517189
176051,699252.0269040986
176052,33368.554596488786
176053,90787.84422102034
176054,306882.9942112153
176055,724932.3526798763
176056,24142.320265196602
176057,2602475.303334266
176058,565550.2382240021
176059,306574.5873903677
176060,753217.1830088481
176061,104226.90990939696
176062,292864.6604333924
176063,240172.6916389623
176064,616572.7708367213
176065,393052.2286200118
176066,244079.63922822766
176067,47616.70351087146
176068,1165325.4332880948
176069,273778.6331265617
176070,22073.793359634317
176071,337194.52134464955
176072,316828.1731958964
176073,1741439.431435466
176074,137878.45792162186
176075,802228.5228894386
176076,259358.71703607263
176077,148279.1425825766
176078,3630947.5628900095
176079,369280.3291465816
176080,15392.568046767426
176081,1982764.7321050125
176082,2150338.7384202555
176083,170213.1927970895
176084,13814.174205885834
176085,2691464.480571671
176086,843443.30833867
176087,837160.4149225245
176088,104948.54575071744
176089,1558114.7436149954
176090,62083.35336937346
176091,31298.03768001397
176092,336752.44560787803
176093,383571.6517856328
176094,208078.23946151425
176095,465444.1910415083
176096,1319418.0922971095
176097,16602.357919764185
176098,587715.1597505646
176099,18534.464095712625
176100,390370.0346904834
176101,150891.45134385864
176102,317326.98798057943
176103,224184.68475842077
176104,98416.59180510095
176105,203578.5591172168
176106,695692.8880101911
176107,29372.66800193183
176108,17674.138831108867
176109,52844.71647685018
176110,670708.2297403506
176111,45577.328556641936
176112,27243.271282806654
176113,109131.13292720405
176114,1224098.5788976115
176115,32070.96532002117
176116,950303.2358492664
176117,88859.97546286078
176118,22873.126938185796
176119,1874918.6256813009
176120,2127480.61615741
176121,76937.01077222884
176122,843871.6209671973
176123,103300.11341267957
176124,958635.6713247284
176125,1839700.8071257088
176126,1221018.4596303306
176127,524653.4490074469
176128,34896.170383592565
176129,764932.0655897374
176130,1422545.3448355969
176131,1384644.2918559904
176132,742059.6070723761
176133,624866.562821537
176134,24701.736046236914
176135,2221347.9817461
176136,927825.01505234
176137,244281.5708723497
176138,66039.64526130598
176139,333325.6017986552
176140,643294.2822731129
176141,28832.77675068209
176142,265393.7119685968
176143,1820057.6357191592
176144,693983.505600506
176145,86241.1163180599
176146,392175.4909725322
176147,165158.92894462592
176148,166521.6796227123
176149,256588.83360320106
176150,913123.170095735
176151,1996629.39118047
176152,49323.55823575998
176153,736804.1538182894
176154,88567.51686643972
176155,1187574.604775879
176156,430895.4564238183
176157,33118.05528580605
176158,53006.91356249474
176159,588176.3111163207
176160,68838.46873909082
176161,507906.9036756194
176162,464201.11204054
176163,23724.38159499203
176164,82796.25488200216
176165,214866.59372339988
176166,334115.1856458556
176167,221147.6267319887
176168,288780.11972931237
176169,72989.03804734099
176170,8794.900062061068
176171,844288.4281405265
176172,465268.662071464
176173,907130.4147650695
176174,1096467.3572824541
176175,744128.8986065524
176176,726953.0739224065
176177,112685.714902733
176178,44778.02137338211
176179,31360.99145144397
176180,15144.65752146804
176181,1134402.1233467977
176182,185008.4112962635
176183,2881966.5714580724
176184,76425.84805364424
176185,440715.6219777936
176186,285161.6898693551
176187,92642.38711659568
176188,1819915.6235351244
176189,510349.53125680686
176190,199975.24289600164
176191,443595.57369076327
176192,22170.607056709865
176193,1735204.2472220494
176194,206247.01927863547
176195,179027.77423105558
176196,270568.77991860016
176197,19310.738910932174
176198,158043.24642538227
176199,126877.12517548975
176200,900242.2719838966
176201,447024.55952352827
176202,1122209.2678116434
176203,566070.2389666621
176204,112761.2668968248
176205,424515.19599219854
176206,629606.3187066
176207,260054.80767189892
176208,773754.2881642956
176209,91389.32321963033
176210,32332.199544663068
176211,901503.0371946866
176212,366786.2564001128
176213,136733.37058018742
176214,103929.45709161415
176215,143979.29115599007
176216,178496.07005653167
176217,377734.0144987903
176218,15937.405680954109
176219,18818.010550483898
176220,1208808.722257008
176221,955737.0318816326
176222,331777.72207702143
176223,235694.32087138004
176224,440245.5361473433
176225,513698.3943744405
176226,423649.5205331713
176227,836682.8028150207
176228,1060253.2928812674
176229,699923.8426764308
176230,58404.016619759044
176231,323549.46986261284
176232,166785.64282693595
176233,562687.6704335954
176234,184964.82277690762
176235,57978.70083503777
176236,182042.6416107168
176237,74461.56610153495
176238,53053.59614434726
176239,528738.9826312483
176240,40779.07614956538
176241,2561063.3437083447
176242,790479.1016462181
176243,821321.4275125783
176244,635528.3741437736
176245,39892.407846919
176246,63799.702888854314
176247,493687.36372269655
176248,2390069.9645070364
176249,26467.422384763217
176250,8249.063315411808
176251,824152.3241631491
176252,282751.314584915
176253,37027.136026829314
176254,561924.8752881328
176255,62133.077214779696
176256,330867.8711589166
176257,583572.0612584553
176258,712310.5000010362
176259,28787.027775567523
176260,728061.9384309183
176261,387352.39366651466
176262,1069038.6806762926
176263,393936.33864944935
176264,1048293.4895990976
176265,203273.19465414024
176266,698978.3864384533
176267,194435.8734171476
176268,98808.04531830273
176269,914384.4516088719
176270,56969.95304683093
176271,29805.5535227107
176272,1063175.2601499623
176273,300177.6444388612
176274,32682.53593200041
176275,809156.655947753
176276,1005506.5187977587
176277,638519.4294097986
176278,85932.61006974074
176279,979033.5810176429
176280,23612.0731580995
176281,639980.1525075496
176282,1847768.3965771904
176283,3812711.105263005
176284,23015.19280248116
176285,788891.8946329474
176286,2268181.790312929
176287,649481.8043074707
176288,176004.31517230318
176289,536388.1426439314
176290,28779.55626850724
176291,887709.8488575225
176292,325200.9510008521
176293,112212.76935579303
176294,1002294.482803695
176295,416010.67257924593
176296,3841137.6533362716
176297,56495.43270443834
176298,2679631.3808407825
176299,56301.83342675501
176300,811866.0708328044
176301,1170979.641529773
176302,627489.510528135
176303,182693.37297662094
176304,24295.46479123236
176305,1049172.217169512
176306,16417.057514539014
176307,95297.06615497166
176308,1019360.6323063441
176309,170304.62238039673
176310,596222.3402073113
176311,1178392.317511185
176312,512246.3896842731
176313,2061217.2601063796
176314,47953.111138821034
176315,26752.628339134346
176316,332734.0564345334
176317,29956.34750346636
176318,951980.6233727876
176319,8806.933670685537
176320,1028611.8384175659
176321,200948.9835673484
176322,548206.562313613
176323,424455.7521259116
176324,399262.5092981707
176325,32431.546261738236
176326,575459.324903913
176327,435212.3696029297
176328,33619.62047175011
176329,674921.7710193953
176330,53455.468251655635
176331,51222.761101121934
176332,4600248.933578812
176333,253287.5975300395
176334,200752.2034482384
176335,37462.30291658561
176336,145061.82362257806
176337,184899.1087159017
176338,377804.4303004986
176339,90596.73183930085
176340,98165.379408598
176341,682821.114699287
176342,546186.513326062
176343,640775.8956481027
176344,22469.123035453198
176345,188626.75388324496
176346,750266.9821650139
176347,159012.4922077552
176348,179723.7148580391
176349,1060447.5163122285
176350,400952.20292239136
176351,26962.500027604823
176352,1425072.3422159797
176353,3034669.116236663
176354,1276860.055856322
176355,742127.6144066466
176356,127105.97304916038
176357,265476.0914646825
176358,1358172.8913299702
176359,36324.24251904188
176360,776990.2298632013
176361,537332.4334511001
176362,984994.5868300516
176363,58137.10613226928
176364,47190.52128339249
176365,937913.4208432693
176366,416007.48652511596
176367,1910333.8953392936
176368,182162.82055573672
176369,79133.65477706537
176370,444440.6404600753
176371,464952.05983611953
176372,51571.006655263154
176373,1188850.4084302813
176374,2812264.0811049426
176375,1686186.5192647143
176376,448005.49463036057
176377,905066.4911875285
176378,670633.6865439136
176379,375535.8122140849
176380,961435.5486102108
176381,213407.1342362865
176382,163971.37250960432
176383,159253.90973543766
176384,413395.7715569704
176385,1059520.4579649516
176386,817619.6941680961
176387,293759.21596587077
176388,614904.4030893182
176389,9743.110143972048
176390,782423.3597118951
176391,409414.04988292186
176392,99967.83178215934
176393,143213.83057351664
176394,73048.10130043322
176395,338246.71333949344
176396,540015.174066303
176397,83765.22127260079
176398,551539.1591033018
176399,81109.03303711077
176400,576874.9102545644
176401,88025.26583424529
176402,14963.202597939611
176403,519236.48301617365
176404,861832.6363963684
176405,1322184.461262758
176406,101190.76028730252
176407,788000.8421917764
176408,26938.264232692018
176409,98480.50688344023
176410,447207.74143536657
176411,805988.0707850802
176412,12187.131370823
176413,254927.3059147087
176414,790154.3205265314
176415,19321.1267607422
176416,552902.3721504854
176417,1091124.9224856084
176418,78485.22202493227
176419,70908.47522066893
176420,49858.5923997442
176421,408224.10040725156
176422,91702.57232094154
176423,96109.83784699813
176424,233579.7606676648
176425,542376.4642300964
176426,26465.091335598267
176427,1024245.7459788652
176428,170909.0207700427
176429,2603411.3319139592
176430,653621.379610892
176431,14358.84541427662
176432,55021.66941307699
176433,1505295.8812306356
176434,27527.622086945536
176435,321330.04415357555
176436,1286949.7163760148
176437,5868364.053679818
176438,36581.679232645925
176439,286104.44925511285
176440,9707.292856732036
176441,91254.29338320011
176442,394130.94753112976
176443,46087.25329526214
176444,107088.54888940453
176445,343573.75434956304
176446,1093526.131533712
176447,464640.6734890852
176448,491258.50636426295
176449,1153066.2273963795
176450,67739.4483812043
176451,2715151.290383896
176452,574496.6970308572
176453,1401091.0373005325
176454,90754.4149237589
176455,1239683.4136160165
176456,1336036.667608889
176457,76326.46340214575
176458,804254.1156468799
176459,383171.267403386
176460,1058263.4037479374
176461,80463.3339590502
176462,461874.9177028164
176463,1189676.87849714
176464,4611474.9358530585
176465,1049578.2437078282
176466,36490.22932996128
176467,98920.62817843996
176468,591529.9975748939
176469,500430.476286197
176470,972818.4978315056
176471,4099956.579338348
176472,1288106.500688475
176473,96626.35753955538
176474,21423.76413204873
176475,101417.79859551684
176476,447499.42199892
176477,9929.553874988716
176478,37068.33620774832
176479,47833.60605584156
176480,625251.6512701368
176481,492793.8791526822
176482,126698.32480451248
176483,184936.5538881134
176484,642485.4869220776
176485,913648.2421308948
176486,1182246.4422242406
176487,739803.1643244621
176488,178934.5090608775
176489,41925.20568159811
176490,66069.4078062504
176491,945547.4406468802
176492,509497.7016114175
176493,530008.4446256522
176494,528098.646699277
176495,24746.825669931757
176496,210788.78179281802
176497,256928.70278921523
176498,78609.48350919389
176499,580946.8410903102
176500,945562.6203620107
176501,49560.222769948494
176502,417955.8663718936
176503,53352.326237361376
176504,2020683.930045991
176505,1362112.4136384437
176506,103905.72896207226
176507,670267.46861411
176508,65772.48903626515
176509,37352.754293159735
176510,327716.43715844763
176511,413200.5606513105
176512,1611653.703646065
176513,393390.7846984435
176514,638109.2831199943
176515,318476.2242831603
176516,93309.54283933368
176517,206940.3592597955
176518,704196.023305767
176519,523029.03608250397
176520,27259.44769785176
176521,843820.9726139854
176522,87908.06304086723
176523,131886.44957617196
176524,48491.38305812652
176525,426950.342147679
176526,14831.494000329907
176527,2637990.697080586
176528,647256.824727689
176529,183502.2425206709
176530,12951.491364872425
176531,30900.181156633345
176532,334598.74959887343
176533,399872.8508509169
176534,193621.67381364433
176535,372552.725040432
176536,1266680.4785965765
176537,365735.5641287713
176538,910975.8778610772
176539,1435067.0786054237
176540,630710.3688228423
176541,30356.57110275639
176542,709134.2462576445
176543,584441.5090162338
176544,583228.8182891511
176545,166381.4937053649
176546,22922.402705657438
176547,273192.3053702084
176548,129804.62069579233
176549,14916.87420353198
176550,595653.5160030811
176551,1049274.7937349905
176552,250477.19020306677
176553,628538.9836997649
176554,529531.9126412519
176555,295356.7105462877
176556,131520.64923147552
176557,78334.05444258504
176558,889725.9549096562
176559,497647.06962384545
176560,69145.00359866483
176561,87017.35146045989
176562,762559.5186690137
176563,717984.1720074838
176564,2688331.855315522
176565,30548.726317117584
176566,47084.318158368165
176567,46073.60599559498
176568,2420010.836504863
176569,1105517.962028372
176570,106515.94295811848
176571,60106.45640056753
176572,251515.45212182862
176573,929928.8563318481
176574,153237.85539470313
176575,297831.7310481872
176576,593920.9649571157
176577,44994.64461032042
176578,653722.2286881518
176579,469857.8179654185
176580,1084168.902150893
176581,922698.9798573669
176582,68692.92119219131
176583,1072698.8991604552
176584,1088178.738730783
176585,56312.72220406214
176586,52708.392252338446
176587,481199.07123001607
176588,1350939.201993297
176589,871160.7758822141
176590,311952.897748415
176591,397189.43382424494
176592,22540.48394035894
176593,1068345.9105543494
176594,388130.64358285075
176595,10807.668947989296
176596,825250.6553122788
176597,770920.187170191
176598,947315.304834938
176599,37281.88086195453
176600,1141724.8183227088
176601,20503.661285730665
176602,177664.45535392594
176603,779189.1222630234
176604,174585.81845306078
176605,672992.030981591
176606,32479.270472815
176607,680861.3355187003
176608,39991.277180341116
176609,14968.865516982405
176610,401610.4414518315
176611,119297.59757413824
176612,51084.711736825964
176613,242060.70127135923
176614,762995.415794487
176615,143567.8365772532
176616,65735.860688955
176617,175260.8479109086
176618,26166.49478059959
176619,202365.6064609465
176620,1209540.2118642828
176621,94031.86460180057
176622,765330.4776805228
176623,2361737.5197416493
176624,683316.2636613734
176625,1412208.3762907474
176626,90670.53244780168
176627,35223.35441604214
176628,2401396.364554419
176629,889009.7493314039
176630,16500.61775941557
176631,804135.2552513601
176632,49707.765323399544
176633,218350.53391309755
176634,28361.460193688188
176635,120237.82037646562
176636,663837.5390866079
176637,645228.4074663526
176638,77438.58886975433
176639,206417.43911531335
176640,571032.634085515
176641,201314.9417704458
176642,394232.13728036155
176643,899197.9384658795
176644,95673.71538562726
176645,346267.3856856667
176646,203550.4720839025
176647,2312082.774170902
176648,110390.12404546197
176649,202379.39955303425
176650,1191645.5794069164
176651,796463.1679419606
176652,17173.831984181674
176653,943355.7286380884
176654,592346.1285105104
176655,17542.819902196352
176656,111365.12238249618
176657,192305.0537754713
176658,43535.03655890931
176659,558257.0908818739
176660,125909.78393137774
176661,306260.7087355318
176662,133104.77968280163
176663,31332.380104883185
176664,796570.5231524088
176665,575055.7558652526
176666,115745.28994265955
176667,467091.6596790075
176668,24292.16350963726
176669,646335.2351640286
176670,407223.13678795454
176671,29681.669058479616
176672,1386436.6302119796
176673,168627.86467918014
176674,256090.2596575785
176675,864906.4476406671
176676,175850.65369283105
176677,869876.4840778463
176678,96173.26973504439
176679,77389.89168346887
176680,87872.91722315246
176681,614672.5437431629
176682,694565.8953380721
176683,476148.3018279732
176684,74599.27192002416
176685,620768.0541760225
176686,1287219.453889665
176687,66382.13249937103
176688,15276.336424632827
176689,287795.35129627085
176690,675762.3275047637
176691,1225186.6604763137
176692,22375.900576754655
176693,1141552.6130203714
176694,386407.44060849573
176695,2057997.3879642696
176696,47572.12815650256
176697,443228.97579293576
176698,116650.50435265065
176699,303897.1032447829
176700,387132.9457359079
176701,194903.48744542
176702,67443.81405335982
176703,1225336.282590101
176704,66540.08646402309
176705,1281053.5667509618
176706,341177.5206416337
176707,487072.7103009457
176708,85259.63773280293
176709,1235056.7123448723
176710,319337.95454120764
176711,666924.2125933882
176712,509513.4987847086
176713,27040.6056677061
176714,1171328.3459916085
176715,446005.03710009577
176716,844361.201362288
176717,33635.265252834484
176718,518033.0485101737
176719,36185.048132534124
176720,2084175.2901165471
176721,114090.21483067198
176722,644960.2672689579
176723,153637.64073170786
176724,22937.84317661062
176725,37937.656010347695
176726,244793.82993388892
176727,504334.55250650685
176728,945960.1684100572
176729,436055.0669982607
176730,29456.92800825544
176731,540051.7195962835
176732,1143068.3665354438
176733,60882.15138824344
176734,1409420.825575061
176735,214470.489064891
176736,59256.74721372055
176737,325905.9102610526
176738,110014.43838076443
176739,844386.9707277125
176740,17408.17628595166
176741,1128492.818236784
176742,232243.89435415703
176743,291567.69350080716
176744,17680.035593658286
176745,782486.8834214926
176746,544707.337814696
176747,1563569.8552759278
176748,446665.2269853033
176749,1585182.387024783
176750,348576.1372690465
176751,65339.57619732043
176752,130722.87387314654
176753,123479.93170663086
176754,722680.5749281797
176755,537990.9483598224
176756,882102.3276814922
176757,615431.4355537958
176758,49088.986207204456
176759,957315.3733085312
176760,781779.8914833899
176761,65460.36207916273
176762,164960.98967592602
176763,970777.9654758092
176764,129802.68701712762
176765,23859.17508335977
176766,390603.7060189898
176767,642757.9867569425
176768,571972.418484718
176769,245429.3214737608
176770,259404.4093240202
176771,381571.1498058909
176772,42949.42100217108
176773,67911.38986996676
176774,365268.27362566773
176775,811938.8415170878
176776,158318.50967082672
176777,15416.765654700032
176778,882088.0159929608
176779,413775.988163851
176780,646410.3876769221
176781,21980.187194217608
176782,566844.7860810944
176783,761581.3557930518
176784,347444.4204482754
176785,789459.4244092032
176786,355910.31976810814
176787,151289.27932308536
176788,506880.9363908881
176789,406599.34683491045
176790,318748.61665407213
176791,969933.3587007421
176792,41211.42130908497
176793,1593837.0188717116
176794,47322.57468942715
176795,41234.587970835135
176796,17953.991541585146
176797,277226.8239397543
176798,20492.5178311969
176799,15115.633715732023
176800,868313.0358300698
176801,305203.1014486912
176802,87944.2865937114
176803,178040.19914939423
176804,20575.31549396777
176805,79718.72910409945
176806,598029.0698347315
176807,25668.77881303853
176808,569311.4579625804
176809,60315.941570758616
176810,263123.315795217
176811,51318.39518992396
176812,403680.3441284503
176813,26023.89294823769
176814,969417.1758741551
176815,273778.6249291302
176816,741421.8270372783
176817,763616.6885396366
176818,32973.05959909038
176819,772484.1243458996
176820,29086.276786640225
176821,918117.164865598
176822,144410.57565552674
176823,1775577.8495506868
176824,1713927.035229106
176825,321511.4389572857
176826,1138652.8349515726
176827,153552.52624240663
176828,644313.2737049803
176829,267015.23408353125
176830,126791.04839751477
176831,373385.5632118871
176832,164843.99099878894
176833,500145.7133882012
176834,1513503.7147797798
176835,86799.42978553787
176836,118624.85330009973
176837,58648.12151926912
176838,435950.22542066657
176839,774732.1558092885
176840,399484.62881405617
176841,39362.98985355523
176842,37380.74596221103
176843,424912.7739621081
176844,197785.98590097227
176845,31883.177962766425
176846,69133.958555232
176847,1308701.80491571
176848,57937.44950555888
176849,426797.75260565453
176850,518155.4611218071
176851,108761.41710303458
176852,12118.758290213118
176853,100755.93051420338
176854,25766.234448903662
176855,217528.3995875734
176856,44634.43352227189
176857,1076023.84751181
176858,43716.44371141927
176859,829018.2645819745
176860,884801.8255238374
176861,958499.5240163823
176862,543565.9906026822
176863,716615.5136609523
176864,116814.97247411961
176865,647612.5985255438
176866,459131.03031113924
176867,26198.092317269486
176868,1592800.3488984138
176869,135360.73852699614
176870,1348799.2790170144
176871,1122643.3110334943
176872,453438.77264290507
176873,411994.3613312728
176874,85644.15677302495
176875,38514.508732114016
176876,298101.1002537821
176877,37767.92891263456
176878,1963899.050959491
176879,28605.20702093417
176880,572673.3099983543
176881,38493.97496347237
176882,225287.24101581977
176883,901336.7200619263
176884,99634.2877071598
176885,305576.2861669385
176886,853515.0946124373
176887,1000638.1088092165
176888,79654.21190745624
176889,523474.7158255542
176890,715189.6292115793
176891,1715151.3827451675
176892,373992.4688817212
176893,630834.8093737073
176894,50799.848144559415
176895,1428045.5810405458
176896,722651.5265105709
176897,948285.7318565856
176898,179484.46776268317
176899,1005931.8491009664
176900,938843.0224497131
176901,905124.347629982
176902,382603.31372220046
176903,334000.87401957525
176904,14462.881700962856
176905,2152661.91588008
176906,26484.940151918
176907,227779.86615908664
176908,1872560.9747652009
176909,232272.15386093012
176910,33177.36060327181
176911,26378.092043131983
176912,504559.40908723633
176913,289709.1928404468
176914,387902.3872173209
176915,1619468.8214318338
176916,1305368.2787893314
176917,1098103.09665135
176918,847646.8460712684
176919,66207.40174913492
176920,71978.42705110193
176921,495061.5592030806
176922,330065.3118195006
176923,165923.14160511218
176924,285353.9808892979
176925,294233.81394572195
176926,382615.3682779915
176927,434303.9594845414
176928,438062.2473395338
176929,1255612.533317088
176930,61736.86518113994
176931,3781037.542150152
176932,1501627.2903187862
176933,961786.3210669052
176934,88448.60163418346
176935,53830.38731177128
176936,2427751.3998455657
176937,411618.9174632352
176938,228487.12239605442
176939,90631.48110542477
176940,455116.204714225
176941,252049.80778324665
176942,106543.62525293596
176943,142558.38207912818
176944,33216.177749145114
176945,31698.3924044407
176946,58985.78699136909
176947,276503.4110772636
176948,1198075.5858035693
176949,466183.4137518533
176950,3176963.168656007
176951,538252.7623471435
176952,69491.60578468563
176953,764025.0727945663
176954,125066.02522638006
176955,411733.60690435657
176956,955901.8587723259
176957,261790.79722345923
176958,3019233.7642620355
176959,29231.86947639198
176960,706540.4308512887
176961,198255.46773277182
176962,1006277.1481581496
176963,9498.9788380603
176964,1905365.0580805724
176965,173217.30167241546
176966,829802.2286445264
176967,56656.289309365726
176968,534936.593100947
176969,1051402.0669153214
176970,26487.56773995724
176971,21007.895871049743
176972,83965.64378516086
176973,693834.3879003985
176974,1723967.426049141
176975,733700.6881739723
176976,415266.7919432979
176977,235632.36938319684
176978,1499771.9396212015
176979,17584.57848036113
176980,1498043.2775202943
176981,702635.3786929693
176982,299015.8635482441
176983,521163.4944853814
176984,687292.6360967082
176985,451698.9274443065
176986,587012.5107188348
176987,109154.7497301231
176988,365301.55750246224
176989,694412.5211214906
176990,814372.7813227078
176991,1271748.6359288956
176992,46135.1211444146
176993,574926.3162000616
176994,197238.216331058
176995,26261.469057544848
176996,523986.3230862004
176997,17877.523839591082
176998,1398325.1462314015
176999,16865.687316104635
177000,21199.368257908944
177001,168452.22689970455
177002,888778.7971096777
177003,437547.91063442576
177004,270861.9644401868
177005,264248.99652566283
177006,172612.90173545887
177007,565470.1726179819
177008,582668.654181259
177009,97679.37581763473
177010,967115.4294919171
177011,978328.0347864015
177012,457065.7521282713
177013,12528.718373046364
177014,134022.8795984464
177015,368129.6689491475
177016,640458.8286469015
177017,162566.43008760153
177018,184081.7808943261
177019,956464.886942755
177020,689539.8269123422
177021,810706.8357951337
177022,18668.05569506868
177023,695385.1892571396
177024,344176.5335141425
177025,970135.1955174408
177026,1448549.0521085882
177027,1075497.041532874
177028,453627.5192572582
177029,1489051.2161957591
177030,21201.390875565605
177031,510131.65550259524
177032,615046.9715685041
177033,197680.44877933548
177034,29027.791444515296
177035,4324476.706431147
177036,529837.397991855
177037,565038.4786308957
177038,38136.714100744786
177039,29627.121495300587
177040,504172.9708251582
177041,688635.778287123
177042,245334.50001392345
177043,154658.0991636466
177044,415559.5946466432
177045,333401.92747875303
177046,17643.888785420364
177047,1036771.6130725379
177048,4486809.884080265
177049,556814.4303747994
177050,387352.1527276738
